date_heure,nom_pizza,quantite,prix_total,taille,categorie
2026-03-08 20:03:54,Super Veggie,1,20.49,Large,Les Gourmandes Veggies
2026-03-08 20:03:54,Pêcheur,1,21.99,XL,Les Grands Classiques
2026-03-08 20:03:54,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-03-08 20:14:02,Chicken BBQ,1,18.99,Large,Les Grands Classiques
2026-03-08 20:14:02,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-03-08 20:14:02,Originale Pepperoni,1,18.99,XL,Les Bons Plans
2026-03-08 20:14:02,Kebab and Spicy,1,15.99,Medium,Les Originales
2026-03-08 20:29:17,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-03-08 20:29:17,Indienne,1,18.99,Large,Les Grands Classiques
2026-03-08 20:30:09,Royale Veggie,1,21.99,XL,Les Gourmandes Veggies
2026-03-08 20:47:41,Extravaganzza,1,17.99,Medium,Toujours Plus
2026-03-08 20:47:41,Beef and Cheddar,1,23.99,XL,Éditions Limitées
2026-03-08 20:51:13,Chicken BBQ,1,18.99,Large,Les Grands Classiques
2026-03-08 20:51:13,Cheesy and Veggie,1,17.99,Large,Les Gourmandes Veggies
2026-03-08 20:55:45,Chicken BBQ,1,15.99,Medium,Les Grands Classiques
2026-03-08 20:55:45,Bacon Groovy,1,23.49,XL,Les Iconiques
2026-03-08 21:36:47,Hawaïenne Poulet,1,17.99,Large,Les Grands Classiques
2026-03-08 21:47:00,Indienne,1,18.99,Large,Les Grands Classiques
2026-03-08 21:47:00,Extravaganzza,1,20.99,Large,Toujours Plus
2026-03-08 21:47:00,Rocket Veggie,1,12.99,Medium,Les Gourmandes Veggies
2026-03-09 11:34:01,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-03-09 11:34:01,Super Veggie,1,23.49,XL,Les Gourmandes Veggies
2026-03-09 11:34:01,Beef and Cheddar,1,23.99,XL,Éditions Limitées
2026-03-09 11:34:01,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-03-09 11:41:53,Rocket Veggie,1,12.99,Medium,Les Gourmandes Veggies
2026-03-09 11:41:53,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-03-09 11:46:21,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-03-09 11:46:21,Cannibale,1,23.49,XL,Les Iconiques
2026-03-09 11:49:50,Forestière,1,17.49,Medium,Les Grands Classiques
2026-03-09 11:53:06,Bacon Groovy,1,23.49,XL,Les Iconiques
2026-03-09 12:40:14,Bacon Groovy,1,20.49,Large,Les Iconiques
2026-03-09 12:40:14,Extravaganzza,1,23.99,XL,Toujours Plus
2026-03-09 12:40:14,Extravaganzza,1,20.99,Large,Toujours Plus
2026-03-09 12:40:14,Rocket Veggie,1,12.99,Medium,Les Gourmandes Veggies
2026-03-09 12:40:14,Royale Veggie,1,15.99,Medium,Les Gourmandes Veggies
2026-03-09 12:40:14,Cannibale,1,23.49,XL,Les Iconiques
2026-03-09 12:44:49,Urban Kebab,1,20.49,Large,Les Originales
2026-03-09 13:03:46,Chicken BBQ,1,15.99,Medium,Les Grands Classiques
2026-03-09 13:03:47,Extravaganzza,1,20.99,Large,Toujours Plus
2026-03-09 13:03:47,Cheesy and Veggie,1,20.99,XL,Les Gourmandes Veggies
2026-03-09 13:06:54,Chicken BBQ,1,18.99,Large,Les Grands Classiques
2026-03-09 13:06:54,Chicken BBQ,1,15.99,Medium,Les Grands Classiques
2026-03-09 13:07:43,Chicken Delight,1,18.99,Large,Les Originales
2026-03-09 13:07:43,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-03-09 13:07:43,Diavola Pepperoni,1,21.99,XL,Les Originales
2026-03-09 13:07:43,Diavola Pepperoni,1,15.99,Medium,Les Originales
2026-03-09 13:12:55,Algérienne,1,21.99,XL,Les Grands Classiques
2026-03-09 13:17:54,Indienne,1,18.99,Large,Les Grands Classiques
2026-03-09 13:17:54,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-03-09 13:17:54,Algérienne,1,15.99,Medium,Les Grands Classiques
2026-03-09 13:17:54,Steak and Cheese,1,14.99,Medium,Les Grands Classiques
2026-03-09 13:31:53,Chicken BBQ,1,18.99,Large,Les Grands Classiques
2026-03-09 13:31:53,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-03-09 13:39:39,Chicken BBQ,1,15.99,Medium,Les Grands Classiques
2026-03-09 13:39:39,Chicken Delight,2,37.98,Large,Les Originales
2026-03-09 13:39:39,Bacon Groovy,1,23.49,XL,Les Iconiques
2026-03-09 13:39:39,Extravaganzza,1,20.99,Large,Toujours Plus
2026-03-09 13:39:39,Forestière,1,23.49,XL,Les Grands Classiques
2026-03-09 13:39:39,Pepperoni Party,1,20.49,Large,Les Iconiques
2026-03-09 13:39:39,Royale Veggie,1,18.99,Large,Les Gourmandes Veggies
2026-03-09 13:39:39,Originale Pepperoni,1,15.99,Large,Les Bons Plans
2026-03-09 13:39:39,Beef and Cheddar,1,23.99,XL,Éditions Limitées
2026-03-09 13:39:39,Algérienne,1,15.99,Medium,Les Grands Classiques
2026-03-09 13:39:39,Kebab and Spicy,1,18.99,Large,Les Originales
2026-03-09 13:39:39,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-03-09 14:05:48,Chicken BBQ,1,18.99,Large,Les Grands Classiques
2026-03-09 14:05:48,Diavola Haché au bœuf,1,18.99,Large,Les Originales
2026-03-09 14:05:48,Extravaganzza,1,17.99,Medium,Toujours Plus
2026-03-09 14:05:48,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-03-09 14:05:48,Algérienne,1,21.99,XL,Les Grands Classiques
2026-03-09 14:05:48,Kebab and Spicy,1,21.99,XL,Les Originales
2026-03-09 14:09:30,Kebab and Spicy,1,21.99,XL,Les Originales
2026-03-09 14:09:30,Steak and Cheese,1,17.99,Large,Les Grands Classiques
2026-03-09 14:20:15,Hawaïenne Jambon,1,14.99,Medium,Les Grands Classiques
2026-03-09 14:46:33,Hawaïenne Poulet,1,17.99,Large,Les Grands Classiques
2026-03-09 14:55:28,Hawaïenne Jambon,1,14.99,Medium,Les Grands Classiques
2026-03-09 15:30:34,Chicken and Cheddar,1,23.49,XL,Éditions Limitées
2026-03-09 15:30:34,Chicken and Cheddar,1,20.49,Large,Éditions Limitées
2026-03-09 15:39:32,Bacon Groovy,1,17.49,Medium,Les Iconiques
2026-03-09 15:39:32,Forestière,1,23.49,XL,Les Grands Classiques
2026-03-09 15:39:32,Forestière,1,17.49,Medium,Les Grands Classiques
2026-03-09 15:39:32,Pepperoni Party,1,20.49,Large,Les Iconiques
2026-03-09 16:15:29,Algérienne,1,21.99,XL,Les Grands Classiques
2026-03-09 16:15:29,Margherita,1,18.99,XL,Les Bons Plans
2026-03-09 16:18:37,Super Veggie,1,17.49,Medium,Les Gourmandes Veggies
2026-03-09 16:18:37,Cannibale,1,17.49,Medium,Les Iconiques
2026-03-09 16:18:37,Chicken and Cheddar,1,23.49,XL,Éditions Limitées
2026-03-09 16:26:31,Extravaganzza,1,23.99,XL,Toujours Plus
2026-03-09 16:38:56,Indienne,1,18.99,Large,Les Grands Classiques
2026-03-09 16:38:56,Pepperoni Party,2,40.98,Large,Les Iconiques
2026-03-09 16:38:56,Peppina,1,16.99,Medium,Les Gourmandes Veggies
2026-03-09 16:46:41,Algérienne,1,21.99,XL,Les Grands Classiques
2026-03-09 16:46:41,Margherita,1,12.99,Medium,Les Bons Plans
2026-03-09 16:50:50,Extravaganzza,1,20.99,Large,Toujours Plus
2026-03-09 16:50:50,Rocket Veggie,1,18.99,XL,Les Gourmandes Veggies
2026-03-09 16:50:50,Peppina Vegan,1,22.99,XL,Les Vegans
2026-03-09 17:04:08,Chicken Delight,1,21.99,XL,Les Originales
2026-03-09 17:08:55,Super Veggie,1,20.49,Large,Les Gourmandes Veggies
2026-03-09 17:08:55,Peppina Vegan,1,22.99,XL,Les Vegans
2026-03-09 17:10:40,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-03-09 17:10:40,Chèvre-Miel,1,18.99,Large,Les Iconiques
2026-03-09 17:26:17,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-03-09 17:26:17,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-03-09 17:26:17,Hawaïenne Jambon,1,20.99,XL,Les Grands Classiques
2026-03-09 17:40:50,Urban Kebab,1,17.49,Medium,Les Originales
2026-03-09 17:40:50,Hawaïenne Poulet,1,17.99,Large,Les Grands Classiques
2026-03-09 17:43:46,Algérienne,1,18.99,Large,Les Grands Classiques
2026-03-09 17:48:17,Hawaïenne Jambon,1,14.99,Medium,Les Grands Classiques
2026-03-09 17:48:17,Royale Veggie,1,18.99,Large,Les Gourmandes Veggies
2026-03-09 17:48:17,Originale Pepperoni,1,18.99,XL,Les Bons Plans
2026-03-09 17:48:17,Steak and Cheese,1,20.99,XL,Les Grands Classiques
2026-03-09 17:54:50,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-03-09 17:54:50,Margherita,1,18.99,XL,Les Bons Plans
2026-03-09 17:56:04,Chicken Delight,1,18.99,Large,Les Originales
2026-03-09 17:56:04,Indienne,1,21.99,XL,Les Grands Classiques
2026-03-09 17:56:04,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-03-09 17:56:04,Algérienne,1,21.99,XL,Les Grands Classiques
2026-03-09 18:01:34,Chicken BBQ,1,18.99,Large,Les Grands Classiques
2026-03-09 18:01:34,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-03-09 18:01:34,Super Veggie,1,20.49,Large,Les Gourmandes Veggies
2026-03-09 18:01:34,Originale Pepperoni,1,18.99,XL,Les Bons Plans
2026-03-09 18:04:03,Cheesy and Veggie,1,14.99,Medium,Les Gourmandes Veggies
2026-03-09 18:04:03,Steak and Cheese,1,20.99,XL,Les Grands Classiques
2026-03-09 18:13:22,Crispy Cannibale,1,20.99,Large,Les Originales
2026-03-09 18:31:54,Pêcheur,1,21.99,XL,Les Grands Classiques
2026-03-09 18:31:54,Crispy Cannibale,1,20.99,Large,Les Originales
2026-03-09 18:33:34,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-03-09 18:37:43,Chicken Delight,1,21.99,XL,Les Originales
2026-03-09 18:37:43,Royale Veggie,1,21.99,XL,Les Gourmandes Veggies
2026-03-09 18:37:57,Chicken BBQ,1,18.99,Large,Les Grands Classiques
2026-03-09 18:59:49,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-03-09 18:59:49,Bacon Groovy,1,17.49,Medium,Les Iconiques
2026-03-09 19:07:54,Pêcheur,1,18.99,Large,Les Grands Classiques
2026-03-09 19:07:54,Cannibale,1,23.49,XL,Les Iconiques
2026-03-09 19:19:40,Chicken Delight,1,21.99,XL,Les Originales
2026-03-09 19:19:40,Hawaïenne Jambon,1,14.99,Medium,Les Grands Classiques
2026-03-09 19:41:26,Indienne,1,18.99,Large,Les Grands Classiques
2026-03-09 19:42:52,4 Fromages,1,17.49,Medium,Les Iconiques
2026-03-09 19:42:52,Extravaganzza,1,20.99,Large,Toujours Plus
2026-03-09 19:42:52,Hawaïenne Jambon,1,20.99,XL,Les Grands Classiques
2026-03-09 19:42:52,Steak and Cheese,1,20.99,XL,Les Grands Classiques
2026-03-09 20:22:42,4 Fromages,1,17.49,Medium,Les Iconiques
2026-03-09 20:22:42,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-03-09 20:22:42,Crispy Cannibale,1,17.99,Medium,Les Originales
2026-03-09 20:23:00,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-03-09 20:28:51,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-03-09 20:28:51,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-03-09 20:28:51,Originale Pepperoni,1,15.99,Large,Les Bons Plans
2026-03-09 20:28:51,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-03-09 20:51:47,Extravaganzza,1,20.99,Large,Toujours Plus
2026-03-09 20:51:47,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-03-09 21:23:40,Pepperoni Party,1,20.49,Large,Les Iconiques
2026-03-09 21:39:28,Beef and Cheddar,1,23.99,XL,Éditions Limitées
2026-03-09 21:58:39,Diavola Haché au bœuf,1,18.99,Large,Les Originales
2026-03-09 21:58:39,Originale Pepperoni,1,12.99,Medium,Les Bons Plans
2026-03-09 21:58:39,Kebab and Spicy,1,21.99,XL,Les Originales
2026-03-10 11:25:36,Extravaganzza,1,20.99,Large,Toujours Plus
2026-03-10 11:25:36,Hawaïenne Jambon,1,14.99,Medium,Les Grands Classiques
2026-03-10 11:25:36,Cannibale,1,20.49,Large,Les Iconiques
2026-03-10 11:25:36,Hawaïenne Poulet,1,14.99,Medium,Les Grands Classiques
2026-03-10 11:28:54,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-03-10 11:28:54,Hawaïenne Jambon,2,35.98,Large,Les Grands Classiques
2026-03-10 11:36:03,Extravaganzza,1,20.99,Large,Toujours Plus
2026-03-10 11:36:03,Chèvre-Miel,1,18.99,Large,Les Iconiques
2026-03-10 11:36:03,Hawaïenne Poulet,1,14.99,Medium,Les Grands Classiques
2026-03-10 12:06:00,Bacon Groovy,1,20.49,Large,Les Iconiques
2026-03-10 12:25:20,Indienne,1,21.99,XL,Les Grands Classiques
2026-03-10 12:25:20,Forestière,1,20.49,Large,Les Grands Classiques
2026-03-10 12:25:20,Algérienne,1,21.99,XL,Les Grands Classiques
2026-03-10 12:25:20,Kebab and Spicy,1,18.99,Large,Les Originales
2026-03-10 12:27:06,Chicken Delight,2,43.98,XL,Les Originales
2026-03-10 12:29:59,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-03-10 12:34:52,Hawaïenne Jambon,1,20.99,XL,Les Grands Classiques
2026-03-10 12:34:52,Forestière,1,23.49,XL,Les Grands Classiques
2026-03-10 12:34:52,Originale Pepperoni,1,15.99,Large,Les Bons Plans
2026-03-10 12:39:50,Bacon Groovy,1,17.49,Medium,Les Iconiques
2026-03-10 12:39:50,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-03-10 12:39:50,Hawaïenne Jambon,1,20.99,XL,Les Grands Classiques
2026-03-10 12:39:50,Pepperoni Party,1,23.49,XL,Les Iconiques
2026-03-10 12:39:50,Originale Pepperoni,1,15.99,Large,Les Bons Plans
2026-03-10 12:39:50,Originale Pepperoni,1,12.99,Medium,Les Bons Plans
2026-03-10 12:39:50,Crispy Cannibale,1,23.99,XL,Les Originales
2026-03-10 12:39:50,Beef and Cheddar,1,23.99,XL,Éditions Limitées
2026-03-10 12:39:50,Peppina Vegan,1,19.99,Large,Les Vegans
2026-03-10 12:47:09,Kebab and Spicy,1,21.99,XL,Les Originales
2026-03-10 12:50:46,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-03-10 12:53:35,Margherita,1,12.99,Medium,Les Bons Plans
2026-03-10 12:56:40,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-03-10 12:56:40,Indienne,1,18.99,Large,Les Grands Classiques
2026-03-10 12:56:40,Pêcheur,1,18.99,Large,Les Grands Classiques
2026-03-10 12:56:40,Margherita,1,15.99,Large,Les Bons Plans
2026-03-10 13:04:35,Chèvre-Miel,1,18.99,Large,Les Iconiques
2026-03-10 13:09:33,Extravaganzza,1,17.99,Medium,Toujours Plus
2026-03-10 13:09:33,Royale Veggie,1,21.99,XL,Les Gourmandes Veggies
2026-03-10 13:11:32,Extravaganzza,1,23.99,XL,Toujours Plus
2026-03-10 13:19:51,Chicken Delight,1,18.99,Large,Les Originales
2026-03-10 13:19:51,Extravaganzza,1,20.99,Large,Toujours Plus
2026-03-10 13:19:51,Peppina,1,19.99,Large,Les Gourmandes Veggies
2026-03-10 13:19:51,Margherita,1,15.99,Large,Les Bons Plans
2026-03-10 13:25:22,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-03-10 13:25:22,Crispy Cannibale,1,23.99,XL,Les Originales
2026-03-10 13:25:22,Peppina Vegan,1,16.99,Medium,Les Vegans
2026-03-10 13:33:17,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-03-10 13:41:38,Kebab and Spicy,1,18.99,Large,Les Originales
2026-03-10 13:43:55,Chicken BBQ,1,15.99,Medium,Les Grands Classiques
2026-03-10 13:43:55,Chèvre-Miel,1,18.99,Large,Les Iconiques
2026-03-10 13:55:11,Bacon Groovy,1,17.49,Medium,Les Iconiques
2026-03-10 13:55:11,Extravaganzza,1,17.99,Medium,Toujours Plus
2026-03-10 13:55:11,Hawaïenne Jambon,1,20.99,XL,Les Grands Classiques
2026-03-10 13:55:11,Peppina,1,16.99,Medium,Les Gourmandes Veggies
2026-03-10 13:55:11,Royale Veggie,1,18.99,Large,Les Gourmandes Veggies
2026-03-10 13:55:11,Urban Kebab,1,23.49,XL,Les Originales
2026-03-10 13:55:11,Cheesy and Veggie,1,20.99,XL,Les Gourmandes Veggies
2026-03-10 13:55:11,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-03-10 13:55:11,Peppina Vegan,1,19.99,Large,Les Vegans
2026-03-10 14:06:41,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-03-10 14:06:41,Hawaïenne Jambon,1,14.99,Medium,Les Grands Classiques
2026-03-10 14:06:41,Originale Pepperoni,1,15.99,Large,Les Bons Plans
2026-03-10 14:06:41,Peppina Vegan,1,16.99,Medium,Les Vegans
2026-03-10 14:36:45,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-03-10 14:38:10,Extravaganzza,1,20.99,Large,Toujours Plus
2026-03-10 14:38:10,Steak and Cheese,1,14.99,Medium,Les Grands Classiques
2026-03-10 14:41:40,Algérienne,1,21.99,XL,Les Grands Classiques
2026-03-10 14:53:14,Chicken BBQ,1,18.99,Large,Les Grands Classiques
2026-03-10 14:53:14,Diavola Pepperoni,1,15.99,Medium,Les Originales
2026-03-10 14:53:51,Extravaganzza,1,17.99,Medium,Toujours Plus
2026-03-10 14:53:51,Cheesy and Veggie,1,20.99,XL,Les Gourmandes Veggies
2026-03-10 14:53:51,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-03-10 14:56:15,Hawaïenne Poulet,1,14.99,Medium,Les Grands Classiques
2026-03-10 14:58:08,Royale Veggie,1,21.99,XL,Les Gourmandes Veggies
2026-03-10 15:01:10,Rocket Veggie,1,18.99,XL,Les Gourmandes Veggies
2026-03-10 15:01:10,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-03-10 15:42:01,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-03-10 15:42:01,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-03-10 15:42:01,Algérienne,1,15.99,Medium,Les Grands Classiques
2026-03-10 15:48:01,Diavola Pepperoni,1,15.99,Medium,Les Originales
2026-03-10 15:48:01,Steak and Cheese,1,20.99,XL,Les Grands Classiques
2026-03-10 16:04:11,4 Fromages,1,17.49,Medium,Les Iconiques
2026-03-10 16:04:11,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-03-10 16:04:11,Pepperoni Party,1,20.49,Large,Les Iconiques
2026-03-10 16:04:11,Kebab and Spicy,1,21.99,XL,Les Originales
2026-03-10 16:43:06,Chicken Delight,1,18.99,Large,Les Originales
2026-03-10 16:43:06,Algérienne,1,18.99,Large,Les Grands Classiques
2026-03-10 16:43:37,Super Veggie,1,17.49,Medium,Les Gourmandes Veggies
2026-03-10 16:43:37,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-03-10 16:49:23,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-03-10 16:49:23,Super Veggie,1,20.49,Large,Les Gourmandes Veggies
2026-03-10 17:11:16,Extravaganzza,1,17.99,Medium,Toujours Plus
2026-03-10 17:11:16,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-03-10 17:11:16,Cannibale,1,17.49,Medium,Les Iconiques
2026-03-10 17:11:16,Kebab and Spicy,1,21.99,XL,Les Originales
2026-03-10 17:13:54,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-03-10 17:22:03,Rocket Veggie,1,12.99,Medium,Les Gourmandes Veggies
2026-03-10 17:44:06,Chicken and Cheddar,1,23.49,XL,Éditions Limitées
2026-03-10 17:57:38,Bacon Groovy,1,23.49,XL,Les Iconiques
2026-03-10 17:57:38,Hawaïenne Jambon,1,20.99,XL,Les Grands Classiques
2026-03-10 17:57:38,Royale Veggie,1,21.99,XL,Les Gourmandes Veggies
2026-03-10 17:57:38,Diavola Pepperoni,1,15.99,Medium,Les Originales
2026-03-10 18:20:47,Hawaïenne Jambon,1,14.99,Medium,Les Grands Classiques
2026-03-10 18:20:47,Kebab and Spicy,1,21.99,XL,Les Originales
2026-03-10 18:21:25,4 Fromages,1,17.49,Medium,Les Iconiques
2026-03-10 18:21:25,Super Veggie,1,20.49,Large,Les Gourmandes Veggies
2026-03-10 18:30:06,Hawaïenne Jambon,1,20.99,XL,Les Grands Classiques
2026-03-10 18:42:29,Forestière,1,23.49,XL,Les Grands Classiques
2026-03-10 18:45:32,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-03-10 18:45:32,Bacon Groovy,1,23.49,XL,Les Iconiques
2026-03-10 19:10:04,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-03-10 19:10:04,Originale Pepperoni,1,12.99,Medium,Les Bons Plans
2026-03-10 19:10:04,Urban Kebab,1,23.49,XL,Les Originales
2026-03-10 19:10:04,Kebab and Spicy,1,15.99,Medium,Les Originales
2026-03-10 19:14:28,Algérienne,1,21.99,XL,Les Grands Classiques
2026-03-10 19:30:41,Chicken BBQ,1,18.99,Large,Les Grands Classiques
2026-03-10 19:30:41,Forestière,1,23.49,XL,Les Grands Classiques
2026-03-10 19:30:41,Royale Veggie,1,18.99,Large,Les Gourmandes Veggies
2026-03-10 19:30:41,Peppina Vegan,1,16.99,Medium,Les Vegans
2026-03-10 20:08:25,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-03-10 20:08:25,Pêcheur,1,21.99,XL,Les Grands Classiques
2026-03-10 20:17:32,Pepperoni Party,1,23.49,XL,Les Iconiques
2026-03-10 20:17:32,Diavola Pepperoni,1,15.99,Medium,Les Originales
2026-03-10 20:20:38,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-03-10 20:20:38,Chèvre-Miel,1,18.99,Large,Les Iconiques
2026-03-10 20:20:38,Royale Veggie,1,18.99,Large,Les Gourmandes Veggies
2026-03-10 20:20:38,Kebab and Spicy,1,21.99,XL,Les Originales
2026-03-10 20:45:34,Chicken Delight,1,21.99,XL,Les Originales
2026-03-10 20:45:34,Forestière,1,23.49,XL,Les Grands Classiques
2026-03-10 20:45:34,Peppina,1,19.99,Large,Les Gourmandes Veggies
2026-03-10 20:45:34,Urban Kebab,1,20.49,Large,Les Originales
2026-03-10 20:55:20,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-03-10 20:55:20,Forestière,1,23.49,XL,Les Grands Classiques
2026-03-10 20:55:20,Pepperoni Party,1,17.49,Medium,Les Iconiques
2026-03-10 20:55:20,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-03-10 21:05:08,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-03-10 21:05:08,Super Veggie,1,17.49,Medium,Les Gourmandes Veggies
2026-03-10 21:23:19,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-03-10 21:23:19,Bacon Groovy,1,20.49,Large,Les Iconiques
2026-03-10 21:23:19,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-03-10 22:13:47,Kebab and Spicy,1,21.99,XL,Les Originales
2026-03-10 22:18:08,Urban Kebab,1,23.49,XL,Les Originales
2026-03-11 12:01:41,Peppina Vegan,1,22.99,XL,Les Vegans
2026-03-11 12:02:01,Hawaïenne Poulet,1,14.99,Medium,Les Grands Classiques
2026-03-11 12:06:00,Algérienne,1,21.99,XL,Les Grands Classiques
2026-03-11 12:10:49,Crispy Cannibale,1,23.99,XL,Les Originales
2026-03-11 12:17:41,Pêcheur,1,21.99,XL,Les Grands Classiques
2026-03-11 12:31:01,Pêcheur,1,15.99,Medium,Les Grands Classiques
2026-03-11 12:31:01,Diavola Pepperoni,1,21.99,XL,Les Originales
2026-03-11 12:37:36,4 Fromages,1,17.49,Medium,Les Iconiques
2026-03-11 12:37:36,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-03-11 12:37:36,Hawaïenne Jambon,1,20.99,XL,Les Grands Classiques
2026-03-11 12:37:36,Peppina,1,19.99,Large,Les Gourmandes Veggies
2026-03-11 12:44:34,Rocket Veggie,1,15.99,Large,Les Gourmandes Veggies
2026-03-11 12:44:34,Algérienne,1,18.99,Large,Les Grands Classiques
2026-03-11 12:44:34,Peppina Vegan,1,22.99,XL,Les Vegans
2026-03-11 12:53:38,Ultimate Meat,2,35.98,Medium,Toujours Plus
2026-03-11 12:53:38,Diavola Haché au bœuf,1,18.99,Large,Les Originales
2026-03-11 12:53:38,Chicken Delight,1,21.99,XL,Les Originales
2026-03-11 12:53:38,Indienne,1,21.99,XL,Les Grands Classiques
2026-03-11 12:53:38,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-03-11 12:53:38,Super Veggie,1,20.49,Large,Les Gourmandes Veggies
2026-03-11 12:53:38,Hawaïenne Jambon,1,14.99,Medium,Les Grands Classiques
2026-03-11 12:53:38,Pepperoni Party,1,20.49,Large,Les Iconiques
2026-03-11 12:53:38,Royale Veggie,1,18.99,Large,Les Gourmandes Veggies
2026-03-11 12:53:38,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-03-11 12:53:38,Steak and Cheese,1,14.99,Medium,Les Grands Classiques
2026-03-11 12:54:05,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-03-11 12:54:05,Originale Pepperoni,1,15.99,Large,Les Bons Plans
2026-03-11 12:54:05,Margherita,1,12.99,Medium,Les Bons Plans
2026-03-11 12:54:05,Hawaïenne Poulet,1,17.99,Large,Les Grands Classiques
2026-03-11 13:00:09,Chicken BBQ,1,15.99,Medium,Les Grands Classiques
2026-03-11 13:07:26,Urban Kebab,1,17.49,Medium,Les Originales
2026-03-11 13:09:51,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-03-11 13:20:46,Algérienne,1,15.99,Medium,Les Grands Classiques
2026-03-11 13:21:18,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-03-11 13:22:05,Diavola Haché au bœuf,1,21.99,XL,Les Originales
2026-03-11 13:22:05,Chicken Delight,1,21.99,XL,Les Originales
2026-03-11 13:22:05,Algérienne,1,18.99,Large,Les Grands Classiques
2026-03-11 13:45:13,Chicken BBQ,1,18.99,Large,Les Grands Classiques
2026-03-11 13:45:13,Chicken BBQ,1,15.99,Medium,Les Grands Classiques
2026-03-11 13:45:13,Extravaganzza,1,20.99,Large,Toujours Plus
2026-03-11 13:45:13,Rocket Veggie,1,12.99,Medium,Les Gourmandes Veggies
2026-03-11 13:45:13,Royale Veggie,1,18.99,Large,Les Gourmandes Veggies
2026-03-11 13:45:13,Originale Pepperoni,1,15.99,Large,Les Bons Plans
2026-03-11 13:45:13,Peppina Vegan,1,22.99,XL,Les Vegans
2026-03-11 13:49:46,Super Veggie,1,17.49,Medium,Les Gourmandes Veggies
2026-03-11 13:49:46,Royale Veggie,1,21.99,XL,Les Gourmandes Veggies
2026-03-11 13:49:46,Algérienne,1,15.99,Medium,Les Grands Classiques
2026-03-11 13:49:46,Chicken and Cheddar,1,17.49,Medium,Éditions Limitées
2026-03-11 14:05:09,Algérienne,1,21.99,XL,Les Grands Classiques
